player_name,enemy_team,own_goal,penalty,goals_scored,goals_conceded,goal_success
Kyrian Nwoko,Albania,0,0,2,346,0
Kyrian Nwoko,Armenia,0,0,2,285,0
Kálmán Kovács,DR Congo,0,0,4,152,0
Kálmán Kovács,Timor-Leste,0,0,4,61,0
Kálmán Kovács,China PR,0,0,4,158,0
Kári Reynheim,Gabon,0,0,1,97,0
Kári Reynheim,Albania,0,0,1,346,0
Kári Reynheim,Moldova,0,0,1,314,0
Kári Árnason,Philippines,0,0,4,75,0
Kári Árnason,Bermuda,0,0,4,50,0
Kári Árnason,Guinea,0,0,4,149,0
Kévin Constant,Venezuela,0,0,1,427,0
Kévin Constant,Spain,0,0,1,227,0
Kévin Constant,Congo,0,0,1,92,0
Kévin Denkey,Tajikistan,0,0,1,70,0
Kévin Denkey,United Arab Emirates,0,0,1,200,0
Kévin Denkey,South Sudan,0,0,1,7,0
Kévin Fortuné,Albania,0,0,3,346,0
Kévin Fortuné,Nepal,0,0,3,120,0
Kévin Fortuné,Yugoslavia,0,0,3,63,0
Kévin Parsemain,Dominican Republic,0,0,5,48,0
Kévin Parsemain,Gambia,0,0,5,48,0
Kévin Parsemain,Suriname,0,0,5,66,0
La'Vere Corbin-Ong,Trinidad and Tobago,0,0,1,208,0
La'Vere Corbin-Ong,Vanuatu,0,0,1,126,0
La'Vere Corbin-Ong,Czechoslovakia,0,0,1,55,0
Labama Bokota,DR Congo,0,0,4,152,0
Labama Bokota,Guinea-Bissau,0,0,4,47,0
Labama Bokota,German DR,0,0,4,39,0
Lachezar Tanev,Egypt,0,0,5,152,0
Lachezar Tanev,Slovenia,0,0,5,213,0
Lachezar Tanev,Gambia,0,0,5,48,0
Lacina Traoré,Botswana,0,0,2,62,0
Lacina Traoré,Mali,0,0,2,109,0
Lacina Traoré,Austria,0,0,2,284,0
Ladislas Douniama,Latvia,0,0,1,320,0
Ladislas Douniama,Belgium,0,0,1,274,0
Ladislas Douniama,United States,0,0,1,250,0
Ladislav Jurkemik,North Korea,0,0,2,124,0
Ladislav Jurkemik,Aruba,0,0,2,58,0
Ladislav Jurkemik,Central African Republic,0,0,2,30,0
Ladislav Krejčí,Palestine,0,0,3,64,0
Ladislav Krejčí,Gibraltar,0,0,3,244,0
Ladislav Krejčí,Turks and Caicos Islands,0,0,3,66,0
Ladislav Vízek,Dominica,0,0,7,57,0
Ladislav Vízek,Puerto Rico,0,0,7,32,0
Ladislav Vízek,Suriname,0,0,7,66,0
Lahcen Abrami,Sierra Leone,0,0,1,73,0
Lahcen Abrami,Ecuador,0,0,1,283,0
Lahcen Abrami,Norway,0,0,1,231,0
Lai Wing-Cheung,Cayman Islands,0,0,2,53,0
Lai Wing-Cheung,Iran,0,0,2,149,0
Lai Wing-Cheung,Panama,0,0,2,214,0
Laisiasa Gataurua,Mozambique,0,0,4,89,0
Laisiasa Gataurua,Qatar,0,0,4,187,0
Laith Hussein,Central African Republic,0,0,12,30,0
Laith Hussein,Indonesia,0,0,12,181,0
Laith Hussein,Turkey,0,0,12,335,0
Lajos Détári,Latvia,0,0,8,320,0
Lajos Détári,Georgia,0,0,8,232,0
Lajos Détári,Spain,0,0,8,227,0
Lakhdar Belloumi,Myanmar,0,0,12,71,0
Lakhdar Belloumi,Bhutan,0,0,12,58,0
Lakhdar Belloumi,Belarus,0,0,12,252,0
Lakis Papaioannou,American Samoa,0,0,2,96,0
Lakis Papaioannou,Thailand,0,0,2,183,0
Lakis Papaioannou,Botswana,0,0,2,62,0
Lalawélé Atakora,Solomon Islands,0,0,1,166,0
Lalawélé Atakora,Comoros,0,0,1,27,0
Lalawélé Atakora,Norway,0,0,1,231,0
Lalaïna Nomenjanahary,Vanuatu,0,0,3,126,0
Lalaïna Nomenjanahary,DR Congo,0,0,3,152,0
Lalaïna Nomenjanahary,Belarus,0,0,3,252,0
Lam Ka Wai,Egypt,0,0,3,152,0
Lam Ka Wai,Cook Islands,0,0,3,96,0
Lam Ka Wai,Yemen DPR,0,0,3,7,0
Lamin Conteh,Tanzania,0,0,1,79,0
Lamin Conteh,Romania,0,0,1,237,0
Lamin Conteh,Kyrgyzstan,0,0,1,70,0
Lamine Camara,Dominica,0,0,2,57,0
Lamine Camara,Togo,0,0,2,121,0
Lamine Camara,Argentina,0,0,2,252,0
Lamine Diatta,Belgium,0,0,2,274,0
Lamine Diatta,Lebanon,0,0,2,113,0
Lamine Diatta,Solomon Islands,0,0,2,166,0
Lamine Yamal,Malawi,0,0,3,103,0
Lamine Yamal,Eswatini,0,0,3,41,0
Lamine Yamal,United States Virgin Islands,0,0,3,94,0
Lamnao Singto,Libya,0,0,2,77,0
Lamnao Singto,Cook Islands,0,0,2,96,0
Lamnao Singto,Burkina Faso,0,0,2,138,0
Lancaster Joseph,Togo,0,0,1,121,0
Lancaster Joseph,Tajikistan,0,0,1,70,0
Lancaster Joseph,Cape Verde,0,0,1,58,0
Landon Donovan,Eritrea,0,0,38,19,0
Landon Donovan,Solomon Islands,0,0,38,166,0
Landry N'Guémo,Indonesia,0,0,1,181,0
Landry N'Guémo,Burkina Faso,0,0,1,138,0
Landry N'Guémo,Brazil,0,0,1,214,0
Lantame Ouadja,Ukraine,0,0,2,177,0
Lantame Ouadja,Japan,0,0,2,183,0
Lantame Ouadja,Saudi Arabia,0,0,2,221,0
Larrymore Bedford,Sierra Leone,0,0,1,73,0
Larrymore Bedford,Gambia,0,0,1,48,0
Larrymore Bedford,Cambodia,0,0,1,130,0
Lars Bastrup,Wales,0,0,1,272,0
Lars Bastrup,Sierra Leone,0,0,1,73,0
Lars Bastrup,Aruba,0,0,1,58,0
Lars Bender,New Caledonia,0,0,1,69,0
Lars Bender,Botswana,0,0,1,62,0
Lars Bender,Saint Kitts and Nevis,0,0,1,72,0
Lars Bohinen,Bahrain,0,0,5,134,0
Lars Bohinen,Costa Rica,0,0,5,286,0
Lars Bohinen,Myanmar,0,0,5,71,0
Lars Elstrup,Solomon Islands,0,0,3,166,0
Lars Elstrup,Sri Lanka,0,0,3,100,0
Lars Elstrup,Turkmenistan,0,0,3,85,0
Lars Jacobsen,North Macedonia,0,0,1,258,0
Lars Jacobsen,Estonia,0,0,1,393,0
Lars Jacobsen,Cambodia,0,0,1,130,0
Lars Krogh Gerson,China PR,0,0,3,158,0
Lars Krogh Gerson,Dominica,0,0,3,57,0
Lars Krogh Gerson,Portugal,0,0,3,225,0
Lars Olsen,Wales,0,0,1,272,0
Lars Olsen,Papua New Guinea,0,0,1,81,0
Lars Olsen,Czech Republic,0,0,1,200,0
Lars Stindl,Singapore,0,0,3,132,0
Lars Stindl,Dominican Republic,0,0,3,48,0
Lars Stindl,Cuba,0,0,3,173,0
Laryea Kingston,Switzerland,0,0,2,257,0
Laryea Kingston,Saint Lucia,0,0,2,62,0
Laryea Kingston,Uzbekistan,0,0,2,152,0
Lasaad Abdelli,Philippines,0,0,1,75,0
Lasaad Abdelli,Congo,0,0,1,92,0
Lasaad Abdelli,Syria,0,0,1,118,0
Lassana Fané,Kyrgyzstan,0,0,1,70,0
Lassana Fané,Turkey,0,0,1,335,0
Lassana Fané,Estonia,0,0,1,393,0
Lasse Larsson,Turkmenistan,0,0,1,85,0
Lasse Larsson,Italy,0,0,1,222,0
Lasse Larsson,Germany,0,0,1,275,0
Lasse Schøne,Albania,0,0,1,346,0
Lasse Schøne,Timor-Leste,0,0,1,61,0
Lasse Schøne,El Salvador,0,0,1,231,0
Lasse Vibe,Thailand,0,0,1,183,0
Lasse Vibe,Iraq,0,0,1,157,0
Lasse Vibe,Liberia,0,0,1,106,0
Lassina Dao,Djibouti,0,0,1,85,0
Lassina Dao,Venezuela,0,0,1,427,0
Lassina Dao,Equatorial Guinea,0,0,1,52,0
Lassina Diabaté,Timor-Leste,0,0,1,61,0
Lassina Diabaté,Latvia,0,0,1,320,0
Lassina Diabaté,Gabon,0,0,1,97,0
Lassina Traoré,Lesotho,0,0,1,45,0
Lassina Traoré,Sri Lanka,0,0,1,100,0
Lassina Traoré,Hong Kong,0,0,1,112,0
Lassine Sinayoko,Liechtenstein,0,0,3,466,0
Lassine Sinayoko,Andorra,0,0,3,396,0
Lassine Sinayoko,Samoa,0,0,3,91,0
Lau Wing Yip,Guinea,0,0,7,149,0
Lau Wing Yip,Albania,0,0,7,346,0
Lau Wing Yip,Turks and Caicos Islands,0,0,7,66,0
Laughter Chilembe,Solomon Islands,0,0,1,166,0
Laughter Chilembe,Papua New Guinea,0,0,1,81,0
Laughter Chilembe,Lithuania,0,0,1,313,0
Lauren,Japan,0,0,1,183,0
Lauren,Liechtenstein,0,0,1,466,0
Lauren,Martinique,0,0,1,57,0
Laurent Blanc,Barbados,0,0,9,67,0
Laurent Blanc,Turks and Caicos Islands,0,0,9,66,0
Laurent Blanc,Togo,0,0,9,121,0
Laurent Depoitre,Ethiopia,0,0,1,65,0
Laurent Depoitre,Nepal,0,0,1,120,0
Laurent Depoitre,Ghana,0,0,1,147,0
Laurenţiu Roşu,Uzbekistan,0,0,3,152,0
Laurenţiu Roşu,Madagascar,0,0,3,66,0
Laurenţiu Roşu,South Korea,0,0,3,188,0
Lautaro Martínez,Djibouti,0,0,18,85,0
Lautaro Martínez,Indonesia,0,0,18,181,0
Lautaro Martínez,Sri Lanka,0,0,18,100,0
Lawrence Adjei,Faroe Islands,0,0,1,455,0
Lawrence Adjei,Mexico,0,0,1,279,0
Lawrence Adjei,Costa Rica,0,0,1,286,0
Lawrence Shankland,El Salvador,0,0,2,231,0
Lawrence Shankland,Mauritius,0,0,2,46,0
Lawrence Shankland,Bahamas,0,0,2,58,0
Lawrence Waya,Hungary,0,0,1,315,0
Lawrence Waya,Palestine,0,0,1,64,0
Lawrence Waya,China PR,0,0,1,158,0
Lazar Marković,Slovakia,0,0,1,206,0
Lazar Marković,Yemen DPR,0,0,1,7,0
Lazar Marković,Guadeloupe,0,0,1,30,0
Lazaros Christodoulopoulos,Israel,0,0,1,259,0
Lazaros Christodoulopoulos,Algeria,0,0,1,189,0
Lazaros Christodoulopoulos,Mexico,0,0,1,279,0
Lazarus Kaimbi,Tajikistan,0,0,3,70,0
Lazarus Kaimbi,United Arab Emirates,0,0,3,200,0
Lazarus Kaimbi,Papua New Guinea,0,0,3,81,0
Le Huynh Duc,Yemen DPR,0,0,1,7,0
Le Huynh Duc,Tanzania,0,0,1,79,0
Le Huynh Duc,Malta,0,0,1,571,0
Leander Dendoncker,Jordan,0,0,1,112,0
Leander Dendoncker,Taiwan,0,0,1,215,0
Leander Dendoncker,San Marino,0,0,1,734,0
Leandro Bacuna,Uzbekistan,0,0,3,152,0
Leandro Bacuna,Liberia,0,0,3,106,0
Leandro Bacuna,Mali,0,0,3,109,0
Leandro Barreiro,Colombia,0,0,2,248,0
Leandro Barreiro,Jamaica,0,0,2,204,0
Leandro Barreiro,South Africa,0,0,2,126,0
Leandro Machado,Congo,0,0,1,92,0
Leandro Machado,Niger,0,0,1,64,0
Leandro Machado,Kenya,0,0,1,118,0
Leandro Paredes,British Virgin Islands,0,0,1,53,0
Leandro Paredes,Panama,0,0,1,214,0
Leandro Trossard,Tahiti,0,0,6,150,0
Leandro Trossard,Kuwait,0,0,6,121,0
Leandro Trossard,United States Virgin Islands,0,0,6,94,0
Ledian Memushaj,United States Virgin Islands,0,0,1,94,0
Ledian Memushaj,Kosovo,0,0,1,79,0
Ledian Memushaj,Lesotho,0,0,1,45,0
Lee Casciaro,Portugal,0,0,3,225,0
Lee Casciaro,Bolivia,0,0,3,365,0
Lee Casciaro,Mongolia,0,0,3,73,0
Lee Chun-soo,Myanmar,0,0,2,71,0
Lee Chun-soo,Lesotho,0,0,2,45,0
Lee Chun-soo,Madagascar,0,0,2,66,0
Lee Chung-yong,French Guiana,0,0,4,7,0
Lee Chung-yong,Turkey,0,0,4,335,0
Lee Chung-yong,Cook Islands,0,0,4,96,0
Lee Dixon,Moldova,0,0,1,314,0
Lee Dixon,Namibia,0,0,1,124,0
Lee Dixon,Uruguay,0,0,1,293,0
Lee Dong-gook,Laos,0,0,18,124,0
Lee Dong-gook,Guinea,0,0,18,149,0
Lee Dong-gook,Bolivia,0,0,18,365,0
Lee Dong-gyeong,China PR,0,0,1,158,0
Lee Dong-gyeong,Kyrgyzstan,0,0,1,70,0
Lee Dong-gyeong,Antigua and Barbuda,0,0,1,65,0
Lee Eul-yong,Peru,0,0,1,331,0
Lee Eul-yong,Mauritius,0,0,1,46,0
Lee Eul-yong,Romania,0,0,1,237,0
Lee Hak-Jong,Grenada,0,0,1,85,0
Lee Hak-Jong,Laos,0,0,1,124,0
Lee Hak-Jong,British Virgin Islands,0,0,1,53,0
Lee Jae-sung,Canada,0,0,4,202,0
Lee Jae-sung,Russia,0,0,4,211,0
Lee Jae-sung,Ivory Coast,0,0,4,163,0
Lee Jeong-hyeop,Uzbekistan,0,0,1,152,0
Lee Jeong-hyeop,Faroe Islands,0,0,1,455,0
Lee Jeong-hyeop,Bahamas,0,0,1,58,0
Lee Jung-hyup,Angola,0,0,2,110,0
Lee Jung-hyup,Eswatini,0,0,2,41,0
Lee Jung-hyup,Haiti,0,0,2,123,0
Lee Jung-il,Liechtenstein,0,0,1,466,0
Lee Jung-il,Comoros,0,0,1,27,0
Lee Jung-il,Croatia,0,0,1,195,0
Lee Jung-soo,Panama,0,0,2,214,0
Lee Jung-soo,Timor-Leste,0,0,2,61,0
Lee Jung-soo,Niger,0,0,2,64,0
Lee Kang-Jo,Samoa,0,0,1,91,0
Lee Kang-Jo,Bahamas,0,0,1,58,0
Lee Kang-in,Cambodia,0,0,3,130,0
Lee Kang-in,Brazil,0,0,3,214,0
Lee Kang-in,Sudan,0,0,3,110,0
Lee Keun-ho,Taiwan,0,0,9,215,0
Lee Keun-ho,Egypt,0,0,9,152,0
Lee Keun-ho,Malawi,0,0,9,103,0
Lee Kin Wo,Eritrea,0,0,3,19,0
Lee Kin Wo,Serbia,0,0,3,188,0
Lee Kin Wo,Estonia,0,0,3,393,0
Lee McCulloch,Bulgaria,0,0,1,288,0
Lee McCulloch,Nicaragua,0,0,1,66,0
Lee McCulloch,Uruguay,0,0,1,293,0
Lee Min-sung,Ecuador,0,0,2,283,0
Lee Min-sung,DR Congo,0,0,2,152,0
Lee Min-sung,Kuwait,0,0,2,121,0
Lee Sang-yoon,Dominican Republic,0,0,3,48,0
Lee Sang-yoon,Norway,0,0,3,231,0
Lee Tae-ho,Trinidad and Tobago,0,0,9,208,0
Lee Tae-ho,Cyprus,0,0,9,484,0
Lee Tae-ho,Iraq,0,0,9,157,0
Lee Wai-Shan,Dominican Republic,0,0,1,48,0
Lee Wai-Shan,Mozambique,0,0,1,89,0
Lee Wai-Shan,Dominica,0,0,1,57,0
Lee Wilkie,Angola,0,0,1,110,0
Lee Wilkie,Chile,0,0,1,291,0
Lee Wilkie,Slovenia,0,0,1,213,0
Lee Young-jin,Guinea-Bissau,0,0,1,47,0
Lee Young-jin,Costa Rica,0,0,1,286,0
Lee Young-jin,Russia,0,0,1,211,0
Lee Young-pyo,Canada,0,0,3,202,0
Lee Young-pyo,Mauritius,0,0,3,46,0
Leger Djime,Afghanistan,0,0,2,58,0
Leger Djime,Greece,0,0,2,252,0
Leger Djime,Montserrat,0,0,2,49,0
Lehlohonolo Majoro,Czech Republic,0,0,1,200,0
Lehlohonolo Majoro,Myanmar,0,0,1,71,0
Lehlohonolo Majoro,Peru,0,0,1,331,0
Lehlohonolo Seema,Bulgaria,0,0,1,288,0
Lehlohonolo Seema,Australia,0,0,1,167,0
Lehlohonolo Seema,Honduras,0,0,1,252,0
Lehlomela Ramabele,Burkina Faso,0,0,1,138,0
Lehlomela Ramabele,San Marino,0,0,1,734,0
Lehlomela Ramabele,Mauritania,0,0,1,54,0
Lei Clijsters,Albania,0,0,1,346,0
Lei Clijsters,Cuba,0,0,1,173,0
Lei Clijsters,Greece,0,0,1,252,0
Leif Engqvist,Peru,0,0,1,331,0
Leif Engqvist,South Korea,0,0,1,188,0
Leif Engqvist,Samoa,0,0,1,91,0
Leigh Griffiths,Panama,0,0,4,214,0
Leigh Griffiths,Solomon Islands,0,0,4,166,0
Leigh Griffiths,Syria,0,0,4,118,0
Leighton Baines,Maldives,0,0,1,140,0
Leighton Baines,Paraguay,0,0,1,297,0
Leighton Baines,Laos,0,0,1,124,0
Leighton James,Bhutan,0,0,2,58,0
Leighton James,United States Virgin Islands,0,0,2,94,0
Leighton James,France,0,0,2,217,0
Lejuan Simmons,Bahrain,0,0,1,134,0
Lejuan Simmons,New Caledonia,0,0,1,69,0
Lejuan Simmons,Azerbaijan,0,0,1,308,0
Leo Houtsonen,Niger,0,0,1,64,0
Leo Houtsonen,Nepal,0,0,1,120,0
Leo Houtsonen,Wales,0,0,1,272,0
Leo Lainer,North Macedonia,0,0,1,258,0
Leo Lainer,Saint Kitts and Nevis,0,0,1,72,0
Leo Lainer,Ukraine,0,0,1,177,0
Leo Leslie,Mongolia,0,0,1,73,0
Leo Leslie,Angola,0,0,1,110,0
Leo Leslie,China PR,0,0,1,158,0
Leon Andreasen,Norway,0,0,2,231,0
Leon Andreasen,Iraq,0,0,2,157,0
Leon Andreasen,Belize,0,0,2,68,0
Leon Bailey,Syria,0,0,2,118,0
Leon Bailey,United Arab Emirates,0,0,2,200,0
Leon Bailey,Liechtenstein,0,0,2,466,0
Leon Balogun,Lebanon,0,0,1,113,0
Leon Balogun,China PR,0,0,1,158,0
Leon Balogun,South Korea,0,0,1,188,0
Leon Cort,Ukraine,0,0,1,177,0
Leon Cort,England,0,0,1,190,0
Leon Cort,Gabon,0,0,1,97,0
Leon Goretzka,Tajikistan,0,0,13,70,0
Leon Goretzka,Uzbekistan,0,0,13,152,0
Leon Goretzka,New Caledonia,0,0,13,69,0
Leon Mupenzi,Faroe Islands,0,0,1,455,0
Leon Mupenzi,Benin,0,0,1,106,0
Leon Mupenzi,American Samoa,0,0,1,96,0
Leonard Farrugia,India,0,0,2,124,0
Leonard Farrugia,Andorra,0,0,2,396,0
Leonard Farrugia,Rwanda,0,0,2,66,0
Leonardo Araújo,Madagascar,0,0,4,66,0
Leonardo Araújo,Tonga,0,0,4,72,0
Leonardo Araújo,Singapore,0,0,4,132,0
Leonardo Astrada,Trinidad and Tobago,0,0,1,208,0
Leonardo Astrada,Myanmar,0,0,1,71,0
Leonardo Astrada,Morocco,0,0,1,122,0
Leonardo Bonucci,Vietnam,0,0,5,121,0
Leonardo Bonucci,Azerbaijan,0,0,5,308,0
Leonardo Bonucci,South Africa,0,0,5,126,0
Leonardo Pavoletti,Andorra,0,0,1,396,0
Leonardo Pavoletti,Brunei,0,0,1,61,0
Leonardo Pavoletti,Ukraine,0,0,1,177,0
Leonardo Rodríguez,Algeria,0,0,2,189,0
Leonardo Rodríguez,Republic of Ireland,0,0,2,234,0
Leonardo Rodríguez,Estonia,0,0,2,393,0
Leone Vurukania,Rwanda,0,0,2,66,0
Leone Vurukania,India,0,0,2,124,0
Leone Vurukania,Macau,0,0,2,164,0
Leonel Duarte,Samoa,0,0,1,91,0
Leonel Duarte,Tanzania,0,0,1,79,0
Leonel Duarte,Austria,0,0,1,284,0
Leonel Justiniano,Mongolia,0,0,1,73,0
Leonel Justiniano,Azerbaijan,0,0,1,308,0
Leonel Justiniano,Eswatini,0,0,1,41,0
Leonel Saint-Preux,Papua New Guinea,0,0,1,81,0
Leonel Saint-Preux,Qatar,0,0,1,187,0
Leonel Saint-Preux,United States Virgin Islands,0,0,1,94,0
Leonel Vielma,Taiwan,0,0,1,215,0
Leonel Vielma,Belgium,0,0,1,274,0
Leonel Vielma,Central African Republic,0,0,1,30,0
Leong Ka Hang,Republic of Ireland,0,0,2,234,0
Leong Ka Hang,Montenegro,0,0,2,121,0
Leong Ka Hang,Palestine,0,0,2,64,0
Leonid Koshelev,British Virgin Islands,0,0,2,53,0
Leonid Koshelev,Mongolia,0,0,2,73,0
Leonid Koshelev,Somalia,0,0,2,29,0
Leonid Kovel,Togo,0,0,1,121,0
Leonid Kovel,Panama,0,0,1,214,0
Leonid Kovel,Kuwait,0,0,1,121,0
Leonidas Flores,Tunisia,0,0,3,170,0
Leonidas Flores,Ukraine,0,0,3,177,0
Leonidas Flores,Madagascar,0,0,3,66,0
Leonson Lewis,Hungary,0,0,5,315,0
Leonson Lewis,Maldives,0,0,5,140,0
Leonson Lewis,Czechoslovakia,0,0,5,55,0
Leotis Boateng,Trinidad and Tobago,0,0,1,208,0
Leotis Boateng,United Arab Emirates,0,0,1,200,0
Leotis Boateng,Afghanistan,0,0,1,58,0
Leovegildo Lins da Gama Júnior,Nigeria,0,0,2,152,0
Leovegildo Lins da Gama Júnior,Liberia,0,0,2,106,0
Leovegildo Lins da Gama Júnior,Cape Verde,0,0,2,58,0
Leroy Fer,Russia,0,0,1,211,0
Leroy Fer,Hong Kong,0,0,1,112,0
Leroy Fer,Albania,0,0,1,346,0
Leroy Francis,Iran,0,0,2,149,0
Leroy Francis,Papua New Guinea,0,0,2,81,0
Leroy Francis,United States,0,0,2,250,0
Leroy Sané,Kazakhstan,0,0,9,260,0
Leroy Sané,Central African Republic,0,0,9,30,0
Leroy Sané,Andorra,0,0,9,396,0
Les Ferdinand,Lebanon,0,0,4,113,0
Les Ferdinand,Vanuatu,0,0,4,126,0
Les Ferdinand,Armenia,0,0,4,285,0
Leslie Santos,Belize,0,0,1,68,0
Leslie Santos,Liechtenstein,0,0,1,466,0
Leslie Santos,Comoros,0,0,1,27,0
Lesly St. Fleur,Peru,0,0,6,331,0
Lesly St. Fleur,Uganda,0,0,6,62,0
Lesly St. Fleur,Paraguay,0,0,6,297,0
Lester Hayes III,Tajikistan,0,0,1,70,0
Lester Hayes III,Czechoslovakia,0,0,1,55,0
Lester Hayes III,England,0,0,1,190,0
Lester Moré,Hungary,0,0,14,315,0
Lester Moré,Norway,0,0,14,231,0
Lester Peltier,Malta,0,0,4,571,0
Lester Peltier,Puerto Rico,0,0,4,32,0
Lester Peltier,South Korea,0,0,4,188,0
Leszek Lipka,Sierra Leone,0,0,1,73,0
Leszek Lipka,Solomon Islands,0,0,1,166,0
Leszek Lipka,Gabon,0,0,1,97,0
Levan Kenia,United States Virgin Islands,0,0,1,94,0
Levan Kenia,Zambia,0,0,1,136,0
Levan Kenia,Botswana,0,0,1,62,0
Levan Kobiashvili,Liberia,0,0,8,106,0
Levan Kobiashvili,Bangladesh,0,0,8,158,0
Levan Kobiashvili,Gibraltar,0,0,8,244,0
Levan Mchedlidze,Mali,0,0,1,109,0
Levan Mchedlidze,Yemen,0,0,1,105,0
Levan Mchedlidze,Comoros,0,0,1,27,0
Levan Shengelia,Nicaragua,0,0,1,66,0
Levan Shengelia,Croatia,0,0,1,195,0
Levan Shengelia,Pakistan,0,0,1,122,0
Levi García,Israel,0,0,3,259,0
Levi García,Kenya,0,0,3,118,0
Levi García,Kuwait,0,0,3,121,0
Lexa Bibi,Hungary,0,0,2,315,0
Lexa Bibi,Kosovo,0,0,2,79,0
Lexa Bibi,Taiwan,0,0,2,215,0
Li Bing,Martinique,0,0,7,57,0
Li Bing,Tanzania,0,0,7,79,0
Li Chang-Ha,Senegal,0,0,2,117,0
Li Chang-Ha,Chile,0,0,2,291,0
Li Chang-Ha,New Caledonia,0,0,2,69,0
Li Fubao,Japan,0,0,1,183,0
Li Fubao,Gambia,0,0,1,48,0
Li Fubao,Panama,0,0,1,214,0
Li Huayun,Tanzania,0,0,1,79,0
Li Huayun,Senegal,0,0,1,117,0
Li Huayun,Hong Kong,0,0,1,112,0
Li Hui,Australia,0,0,3,167,0
Li Hui,Portugal,0,0,3,225,0
Li Hui,Samoa,0,0,3,91,0
Li Jinyu,Paraguay,0,0,8,297,0
Li Jinyu,Singapore,0,0,8,132,0
Li Jinyu,Serbia,0,0,8,188,0
Li Ming,Kuwait,0,0,5,121,0
Li Ming,French Guiana,0,0,5,7,0
Li Ming,Russia,0,0,5,211,0
Li Weifeng,Bahrain,0,0,7,134,0
Li Weifeng,Djibouti,0,0,7,85,0
Li Weifeng,Taiwan,0,0,7,215,0
Li Xiao,Yemen,0,0,1,105,0
Li Xiao,Russia,0,0,1,211,0
Li Xiao,Costa Rica,0,0,1,286,0
Li Xiaopeng,Thailand,0,0,3,183,0
Li Xiaopeng,Tajikistan,0,0,3,70,0
Li Xiaopeng,Montserrat,0,0,3,49,0
Li Yi,Netherlands,0,0,1,226,0
Li Yi,Azerbaijan,0,0,1,308,0
Li Yi,Equatorial Guinea,0,0,1,52,0
Li Yong-Man,United States Virgin Islands,0,0,1,94,0
Li Yong-Man,Wales,0,0,1,272,0
Li Yong-Man,Austria,0,0,1,284,0
Li Yong-Sob,Peru,0,0,3,331,0
Li Yong-Sob,Togo,0,0,3,121,0
Li Yong-Sob,Oman,0,0,3,104,0
Liam Boyce,Cyprus,0,0,1,484,0
Liam Boyce,Dominica,0,0,1,57,0
Liam Boyce,Eswatini,0,0,1,41,0
Liam Brady,Taiwan,0,0,4,215,0
Liam Brady,Algeria,0,0,4,189,0
Liam Brady,Guatemala,0,0,4,153,0
Liam Millar,Luxembourg,0,0,1,536,0
Liam Millar,Burkina Faso,0,0,1,138,0
Liam Millar,Sri Lanka,0,0,1,100,0
Liam Walker,Paraguay,0,0,3,297,0
Liam Walker,Togo,0,0,3,121,0
Liam Walker,Hungary,0,0,3,315,0
Liberato Cacace,Slovakia,0,0,1,206,0
Liberato Cacace,Albania,0,0,1,346,0
Liberato Cacace,Puerto Rico,0,0,1,32,0
Libor Kozák,Sweden,0,0,1,240,0
Libor Kozák,Equatorial Guinea,0,0,1,52,0
Libor Kozák,Zimbabwe,0,0,1,110,0
Libor Sionko,Georgia,0,0,5,232,0
Libor Sionko,Jordan,0,0,5,112,0
Libor Sionko,Kyrgyzstan,0,0,5,70,0
Liel Abada,England,0,0,1,190,0
Liel Abada,Comoros,0,0,1,27,0
Liel Abada,North Macedonia,0,0,1,258,0
Lilian Laslandes,Egypt,0,0,1,152,0
Lilian Laslandes,Serbia,0,0,1,188,0
Lilian Laslandes,Eswatini,0,0,1,41,0
Lilian Thuram,Poland,0,0,2,273,0
Lilian Thuram,Saint Lucia,0,0,2,62,0
Lilian Thuram,Mexico,0,0,2,279,0
Lim Teong Kim,Saudi Arabia,0,0,1,221,0
Lim Teong Kim,Aruba,0,0,1,58,0
Lim Teong Kim,Seychelles,0,0,1,46,0
Limberg Gutiérrez,Bahamas,0,0,3,58,0
Limberg Gutiérrez,Gibraltar,0,0,3,244,0
Limberg Gutiérrez,Saint Lucia,0,0,3,62,0
Lin Lefeng,Serbia,0,0,2,188,0
Lin Lefeng,Turks and Caicos Islands,0,0,2,66,0
Lin Lefeng,Venezuela,0,0,2,427,0
Lin Qiang,Jamaica,0,0,1,204,0
Lin Qiang,North Korea,0,0,1,124,0
Lin Qiang,Martinique,0,0,1,57,0
Lin Wen Han,Vanuatu,0,0,1,126,0
Lin Wen Han,Romania,0,0,1,237,0
Lin Wen Han,Cayman Islands,0,0,1,53,0
Lincoln Zvasiya,Norway,0,0,1,231,0
Lincoln Zvasiya,Guam,0,0,1,82,0
Lincoln Zvasiya,France,0,0,1,217,0
Linnal Wilson,Paraguay,0,0,1,297,0
Linnal Wilson,Suriname,0,0,1,66,0
Linnal Wilson,Brunei,0,0,1,61,0
Linos Chalwe,Cyprus,0,0,1,484,0
Linos Chalwe,São Tomé and Príncipe,0,0,1,25,0
Linos Makwaza,Mauritius,0,0,1,46,0
Linos Makwaza,Estonia,0,0,1,393,0
Linos Makwaza,Poland,0,0,1,273,0
Liombi Essende,Israel,0,0,1,259,0
Liombi Essende,Czechoslovakia,0,0,1,55,0
Liombi Essende,Turks and Caicos Islands,0,0,1,66,0
Lionel Messi,Philippines,0,0,55,75,0
